Node1,Node2
67159,509606
836786,882808
22256,106476
63478,508611
583481,583487
65431,574330
807584,807586
573013,592839
325320,325323
74310,305774
52575,80040
1175,863249
69720,95028
41780,541019
515753,393581
6110,39307
380157,157671
572632,384189
62303,581501
14255,552383
35968,62609
325021,853695
60339,898102
16009,313878
44011,852198
55069,55675
859369,847246
92296,872839
550453,585874
322077,805903
872598,872170
593707,598228
564036,335645
838443,105272
806476,857176
519754,804684
581840,887487
567009,357072
13312,898835
64524,365611
552247,528481
14194,516284
831161,839870
555035,820899
599561,397104
506699,321029
55102,514358
334586,841300
91582,505826
28192,508836
850994,837469
882353,882351
92959,867349
88855,23033
830301,832694
364434,154456
94220,304150
536743,542074
837469,899097
52077,530753
28814,157872
539014,539079
14954,531754
8130,820764
89225,309187
77014,65431
54828,522925
504130,361530
72788,67094
329337,130346
11453,64089
863794,863796
886187,812972
48225,553938
591041,872911
30184,351688
362981,362987
895388,107983
15885,844044
841622,847505
501074,562914
514503,379859
51047,304797
38428,852424
519424,578114
49371,61727
559408,151551
530753,530453
823091,824589
13160,60861
11549,590843
830055,835045
378621,320297
30016,87905
508558,889722
59223,46627
63846,879767
73791,592641
339671,399048
519146,542863
597561,597237
37076,594719
357010,861775
36255,514490
6272,843752
76817,304079
55466,509312
559428,135817
548600,300260
67986,380348
884705,884703
561264,880321
566025,336637
528000,385190
86351,61496
40519,520138
326695,831061
518984,324974
550189,391252
517190,578943
309501,354243
91151,835147
357944,837601
565175,333690
373829,104738
560582,342149
354152,819182
574765,844921
59061,62700
61784,885423
77174,814769
30493,64780
66287,878074
85199,882895
872881,828914
91688,813057
20348,389070
32786,380453
367015,831799
62978,880997
49943,541987
575919,396357
302212,302273
11581,79753
29551,353693
20972,889639
356853,826099
43042,337943
841970,841972
558802,824547
44839,392995
582081,808534
891834,891839
2532,74685
583323,583107
86851,79785
43384,573329
51549,308364
34581,36243
836684,882578
535382,573615
61420,565961
18100,508829
39599,579310
367217,845440
13075,347221
29427,508170
552428,301674
330149,333932
548084,884078
510542,332154
65094,322416
584209,524842
54868,81587
331113,334703
60289,501198
7665,502825
305554,305800
71004,871352
27950,502676
508701,551094
31061,399643
573430,393922
28814,554558
349142,862789
62811,576729
25826,517697
504722,365144
47922,576653
580390,326573
519515,519513
87329,19224
2607,66264
37339,330436
15846,311371
66059,345273
557750,520607
560987,342219
362664,820758
597946,597942
8130,54375
12938,77965
99748,308087
503327,562433
68059,594541
35911,44441
20549,523075
586901,377909
87895,563853
94657,372302
833349,833360
518968,544605
305782,303683
25577,801030
504407,577355
65995,341730
570123,379610
15440,65065
45393,800218
555534,593773
2453,565665
395962,816454
809416,886539
17483,73019
554442,554460
507366,518385
71748,546370
42458,806642
380903,380902
49684,575577
68525,379705
74459,65811
304505,337240
342776,839024
583579,330399
503904,584737
559390,862157
332177,383642
39334,99174
584997,350947
538774,385787
82385,381344
362151,130788
535778,159246
15860,45489
42124,826907
582584,865587
505425,340793
65706,824845
529450,392517
67777,67774
341036,846205
88078,98394
14296,852880
13312,79883
550409,555475
597319,393746
55680,520646
337398,853749
883122,848754
534426,384491
344034,344948
352173,392906
31812,10388
598106,528376
537383,591329
47108,545835
320517,888776
599845,888711
545977,545943
567786,318168
344073,369879
60405,517242
18288,47056
531558,323241
97280,592835
586906,815845
508880,341096
77538,330030
9336,14076
50406,316796
12484,41084
81348,309630
525202,317987
57706,16922
576555,879937
370103,837782
9630,12720
78082,40537
546635,546627
89492,848046
513091,516716
75254,301401
11743,337380
31934,507808
18937,71999
81348,301726
75056,302861
896348,156098
872595,840066
305307,883303
48822,558893
539073,539071
320826,807053
79036,553588
58064,376038
873278,892557
13965,94648
300330,305153
532276,587682
567009,357077
34469,563605
598906,388056
503904,584689
502410,547957
18683,335046
9702,584958
504881,314840
512458,341140
78519,592344
53645,45027
330362,397832
53452,557137
532472,532440
6470,395922
575784,563268
62209,321874
85556,361323
540137,566388
66079,374148
52494,543042
97734,844650
571497,855077
337463,811644
30708,376038
508819,532557
590295,356245
3731,364660
366878,816213
22699,346942
10292,593922
806382,894773
808433,885418
361257,393818
56123,893061
521923,867137
533030,389883
584522,137019
65863,399526
521552,335218
852694,104194
323437,843107
526777,867985
14001,594019
150144,150146
30708,380435
44630,29649
67258,542805
107649,135806
93618,130793
809367,881406
589133,343557
84259,90159
54317,890536
39087,359088
562800,597230
21583,849749
154053,154057
96506,864922
70123,555942
503325,513926
567190,875824
58553,520621
31061,349770
6501,98091
52354,391089
153835,133824
22893,328520
11027,62263
68904,397503
44630,60248
551607,554942
357301,388152
12859,524058
37691,379258
507413,507418
594952,596721
588111,588117
92516,864323
37492,32930
555699,302765
68469,556376
76582,384839
62444,559976
528473,313849
500395,314256
10111,301564
588791,309994
93665,374913
31686,16090
22606,301751
539615,598597
502020,355971
47276,60092
2330,801406
351586,349386
7591,325061
526017,381702
16663,520665
53321,53327
591404,835336
6416,56210
521043,801977
515374,577980
56909,389081
22705,857306
345352,345330
549960,305780
73795,344386
528574,385430
50877,71454
569061,886860
365601,365607
536749,314370
62811,560567
67568,555143
539043,584186
90162,501560
546661,546666
104358,152170
866879,866872
549375,385398
560947,562966
73158,886578
550837,548354
90000,891085
390639,882459
53367,65459
860920,860923
77947,836125
94011,156336
31746,895527
550793,521526
392627,852929
364154,101629
67363,569939
310293,836055
830706,888539
591382,302091
561183,340436
42795,61044
77709,97618
830055,872818
319079,803852
512016,598942
44515,598653
553184,514504
33437,561864
550793,528721
89461,42827
24250,507534
833616,811659
899998,892768
12488,567882
517235,860905
73183,588100
52614,47805
43884,513520
81439,11804
98947,834792
19581,550365
58750,74437
533554,515637
75584,389693
582808,104777
3421,91504
92262,109807
10792,527833
67143,859770
22525,853801
42160,151361
49791,599305
73223,76094
12417,522966
578136,347259
333023,832110
597495,597498
31373,344627
39340,543349
527279,389675
533007,582071
579496,300021
59397,505954
6863,39366
55135,25784
852405,852401
376648,363054
387331,372575
513343,363931
515987,525013
41031,515362
859450,883920
63013,587111
15654,549330
384894,833633
92369,507942
64537,852825
341145,341414
589326,350941
9916,48078
54315,525356
544854,544859
301867,340208
33995,514301
96851,869669
304368,304369
36641,18618
593056,835454
393357,865196
16550,517733
55377,517472
10941,835796
313103,396218
352637,807375
565347,523527
390404,884024
382217,821927
580390,326576
85742,73679
511299,875085
580848,821872
29121,329149
836919,836912
591135,106784
76420,392923
34533,88282
555241,565169
80838,541209
530834,563179
546432,527556
351436,393014
108407,108402
70318,49344
43909,553111
588925,540212
539012,584186
11414,399984
547453,848870
96836,327252
563706,370724
340330,871936
554936,539695
317725,833800
69335,98760
41716,399265
371781,885778
87470,79576
81235,81233
350875,892854
29047,336939
69058,577911
575850,898492
516083,353288
564220,366902
3402,23714
32116,571242
97965,157517
590185,894019
354578,109622
55463,53444
15800,813580
29131,578529
580412,581104
38129,71166
9555,384597
341287,838765
80448,71722
27066,554879
306365,349913
38129,351050
399738,831126
73971,317099
91445,25739
47276,394755
509398,537669
1750,64142
516438,569543
500480,343626
94594,561491
520815,319027
58980,35213
83416,514332
558446,556363
312339,346728
9512,341708
529334,380017
72121,526570
380408,313829
321894,857142
307756,396775
74501,331981
530541,573645
507996,579383
96395,513687
587955,523178
65811,509715
357692,323647
90489,365758
512384,593784
15531,62719
366531,391322
543561,360540
46466,524038
389617,312902
59030,595279
38276,37030
9215,853720
49324,592836
77787,873818
97298,838814
57201,18604
14248,855974
60014,349875
362854,855790
585284,324555
64922,62057
382910,311464
524551,347213
851240,833371
550179,523615
73606,514009
58305,345040
555769,877696
66971,513389
16189,811007
4819,508151
363261,891445
18918,591218
79729,572632
800015,849167
547760,351505
534935,518765
29392,394577
846127,862518
53593,53330
552348,514693
43042,379118
301289,817848
561886,520586
589133,352058
883349,883342
72375,508728
332792,383050
97013,552407
67995,587861
500457,583423
509831,539795
29713,105406
56020,581387
522077,870842
592437,344766
74501,109053
323834,323839
556215,537179
390646,393079
516592,575402
81628,64094
329958,880693
75172,543017
59551,365293
304903,304908
563232,563280
51141,579575
97007,551845
15534,591035
92867,554897
14473,94675
346127,399366
870152,877922
580362,522687
558315,329779
2607,571801
503882,503795
99667,344551
92233,342508
23042,507712
94893,94898
594600,100120
588706,307919
300442,341426
598772,361897
518011,524996
532527,596595
550938,538651
76081,553525
85051,29459
15822,17618
82862,862498
64065,850023
77237,92155
85348,391497
44373,62609
92577,399366
42684,569769
330562,341872
74158,371597
22112,519823
570064,399425
38428,383675
568549,866027
313309,834550
868598,820637
585231,592818
52614,591922
516262,516290
398616,321029
80040,532174
40767,304047
84171,27903
552249,539123
92018,527507
89945,532423
515949,379523
13553,849377
314368,159816
528743,301015
372718,838244
541976,802494
34789,82571
25241,28288
50172,15846
394288,874905
503066,539165
15217,321932
99512,341234
374374,367089
843169,108408
347430,347433
387616,847127
51656,588450
60649,26793
20290,534185
884921,847211
356729,338434
512381,545977
68528,66658
81868,15440
81599,500610
505261,564538
534079,825985
507743,109733
530731,844683
74578,66847
300226,834519
7657,66669
838071,838077
383243,320810
47273,312809
555032,511589
50414,565236
379542,379560
84622,541951
42766,837710
25944,363824
521560,889408
382943,898077
308370,326345
86477,382340
571149,382062
51090,65938
80908,533383
83586,811013
353402,104194
48881,570812
508558,308865
332236,837461
96792,544644
522259,353575
83938,870510
515656,328844
59308,584321
95772,577986
68462,379624
357790,315311
364868,843181
13903,79313
89957,82784
325708,325706
509759,308382
55460,44127
34260,99363
75924,76885
45421,108155
73035,807010
384896,310406
68049,323604
549893,344608
358018,371366
79539,79532
62264,507280
60635,547124
598081,347172
20649,838703
535650,585627
91861,533560
34185,366975
506442,302562
73423,337670
384374,384372
70986,841387
